HouseWeb,Address,Price,PropertyType,Bedroom,BedroomPlus,Bathroom,SquareFootage,Style,Age,Community,DatePosted
https://www.zolo.ca/burlington-real-estate/2070-churchill-avenue,"2070 Churchill Avenue, Burlington, Freeman",799000,Detached,4,,2,1500-2000,1 1/2 Storey,,,2024-01-26
https://www.zolo.ca/burlington-real-estate/3263-sharp-road-east,"3263 Sharp Road EBurlington, Alton",1549000,Detached,4,1,4,2000-2500,2-Storey,6-15,,2024-01-26
https://www.zolo.ca/burlington-real-estate/2145-sandringham-drive,"2145 Sandringham Drive, Burlington, Mountainside",1049900,Detached,3,,2,1100-1500,Backsplit 3,51-99,,2024-01-26
https://www.zolo.ca/burlington-real-estate/2139-canterbury-drive,"2139 Canterbury Drive, Burlington, Tyandaga",2199900,Detached,4,,4,2500-3000,2-Storey,51-99,,2024-01-26
https://www.zolo.ca/burlington-real-estate/320-plains-road-east/205,"205 - 320 Plains Road EBurlington, Lasalle",599900,Condo Apt,1,,1,600-699,Apartment,,,2024-01-26
https://www.zolo.ca/burlington-real-estate/4115-medland-drive,"4115Medland Drive, Burlington, Rose",,Att/Row/Twnhouse,3,,4,1500-2000,2-Storey,16-30,,2024-01-26
https://www.zolo.ca/burlington-real-estate/2081-fairview-street/1404,"1404 - 2081 Fairview Street, Burlington, Brant",549000,Condo Apt,1,,1,500-599,Apartment,6-10,,2024-01-26
https://www.zolo.ca/burlington-real-estate/2145-sandringham-drive,"2145 Sandringham Drive, Burlington, Mountainside",1049900,Detached,3,,2,1100-1500,Backsplit 3,51-99,,2024-01-26
https://www.zolo.ca/burlington-real-estate/2388-parkway-drive,"2388Parkway Drive, Burlington, Mountainside",,Detached,3,1,2,1100-1500,Bungalow,31-50,,2024-01-26
https://www.zolo.ca/burlington-real-estate/369-swinburne-road,"369 Swinburne Road, Burlington, Roseland",2389000,Detached,3,1,4,2000-2500,2-Storey,31-50,,2024-01-26
https://www.zolo.ca/burlington-real-estate/796-sunset-road,"796 Sunset Road, Burlington, Lasalle",1375000,Detached,4,,2,2000-2500,Sidesplit 4,51-99,,2024-01-26
https://www.zolo.ca/burlington-real-estate/2022-atkinson-drive/7,"7 - 2022 Atkinson Drive, Burlington, Rose",999999,Condo Townhouse,3,,3,1400-1599,2-Storey,16-30,,2024-01-26
https://www.zolo.ca/burlington-real-estate/1411-walkers-line/106,"106 - 1411 Walker's Line, Burlington, Tansley",499900,Condo Apt,1,1,1,700-799,Apartment,,,2024-01-26
https://www.zolo.ca/burlington-real-estate/1751-lampman-avenue/56,"56 - 1751 Lampman Avenue, Burlington, Uptown",899500,Condo Townhouse,2,,2,1600-1799,2-Storey,16-30,,2024-01-26
https://www.zolo.ca/burlington-real-estate/295-belvenia-road,"295 Belvenia Road, Burlington, Shoreacres",3788800,Detached,4,1,6,5000+,2-Storey,16-30,,2024-01-26
https://www.zolo.ca/burlington-real-estate/312-north-shore-boulevard-west,,,,,,,,,,,
https://www.zolo.ca/burlington-real-estate/5080-fairview-street/79,"79 - 5080 Fairview Street, Burlington, Appleby",889800,Att/Row/Twnhouse,2,,2,,2-Storey,,,2024-01-26
https://www.zolo.ca/burlington-real-estate/5052-brady-avenue,"5052 Brady Avenue, Burlington, Appleby",1139000,Detached,3,1,3,1500-2000,2-Storey,31-50,,2024-01-25
https://www.zolo.ca/burlington-real-estate/1225-north-shore-boulevard-east/410,"410 - 1225 North Shore Boulevard EBurlington, Brant",619900,Condo Apt,2,,2,1200-1399,Apartment,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/710-spring-gardens-road,"710 Spring Gardens Road,, Burlington",899900,,3,,3,,2 Level,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/3243-new-street/10,"10 - 3243 New Street, Burlington, Roseland",799900,Condo Townhouse,2,,3,1000-1199,2-Storey,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/376-delaware-avenue,"376 Delaware Avenue, Burlington, Brant",2199000,Detached,5,,3,,3-Storey,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/2210-lakeshore-road,"2210 Lakeshore Road,, Burlington",629900,,1,,1,,,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/710-spring-gardens-road/121,"121 - 710 Spring Gardens Road, Burlington, Bayview",899900,Condo Townhouse,3,,3,1400-1599,2-Storey,16-30,,2024-01-25
https://www.zolo.ca/burlington-real-estate/2210-lakeshore-road/201,"201 - 2210 Lakeshore Road, Burlington, Uptown",629900,Condo Apt,1,,1,700-799,Apartment,31-50,,2024-01-25
https://www.zolo.ca/burlington-real-estate/100-burloak-drive/1403,"1403 - 100 Burloak Drive, Burlington, Appleby",948800,Comm Element Condo,2,,2,1400-1599,Apartment,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/509-elizabeth-street/11,"11 - 509 Elizabeth Street, Burlington, Brant",1979000,Condo Townhouse,2,1,5,2750-2999,3-Storey,6-10,,2024-01-25
https://www.zolo.ca/burlington-real-estate/298-strathcona-drive,"298 Strathcona Drive, Burlington, Shoreacres",4850000,Detached,4,1,5,3500-5000,2-Storey,New,,2024-01-25
https://www.zolo.ca/burlington-real-estate/480-delphine-drive,"480 Delphine Drive, Burlington, Appleby",1100000,Semi-Detached,3,1,3,1500-2000,2-Storey,16-30,,2024-01-25
https://www.zolo.ca/burlington-real-estate/1709-creek-way,"1709 Creek Way, Burlington, Uptown",820000,Semi-Detached,3,,2,1100-1500,2-Storey,16-30,,2024-01-25
https://www.zolo.ca/burlington-real-estate/1411-walkers-line/108,"108 - 1411 Walker's Line, Burlington, Tansley",499900,Condo Apt,1,1,1,700-799,Apartment,16-30,,2024-01-25
https://www.zolo.ca/burlington-real-estate/2259-meadowbrook-road,"2259 Meadowbrook Road, Burlington, Mountainside",1099900,Detached,3,2,2,1100-1500,Bungalow,51-99,,2024-01-25
https://www.zolo.ca/burlington-real-estate/100-burloak-drive/1216,"1216 - 100 Burloak Drive, Burlington, Appleby",449900,Condo Apt,1,,1,700-799,Apartment,16-30,,2024-01-25
https://www.zolo.ca/burlington-real-estate/308-appleby-line,"308 Appleby Line, Burlington, Shoreacres",1999000,Detached,3,1,4,2000-2500,2-Storey,0-5,,2024-01-25
https://www.zolo.ca/burlington-real-estate/5220-dundas-street/d-313,"D-313 - 5220 Dundas Street, Burlington, Orchard",,Condo Apt,1,,1,500-599,Apartment,6-10,,2024-01-25
https://www.zolo.ca/burlington-real-estate/2275-heidi-avenue,"2275 Heidi Avenue, Burlington, Headon",1350000,Detached,3,1,4,2000-2500,2-Storey,31-50,,2024-01-25
https://www.zolo.ca/burlington-real-estate/3318-dundas-street,"3318 Dundas Street, Burlington, Headon",1499900,Detached,3,,2,,Bungalow,,,2024-01-25
https://www.zolo.ca/burlington-real-estate/4400-millcroft-park-drive/11,"11 - 4400 Millcroft Park Drive, Burlington, Rose",1350000,Att/Row/Twnhouse,1,2,3,,Bungalow-Raised,16-30,,2024-01-24
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive,"1940 Ironstone Drive,, Burlington",789990,,2,,3,,2 Level,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive/103,"103 - 1940 Ironstone Drive, Burlington, Uptown",789990,Condo Apt,2,,3,1000-1199,2-Storey,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/1158-fisher-avenue,"1158 Fisher Avenue, Burlington, Mountainside",949000,Detached,3,1,2,,Bungalow,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/5173-banting-court,"5173 Banting Court, Burlington, Appleby",849900,Condo Townhouse,4,,2,1200-1399,2-Storey,31-50,,2024-01-24
https://www.zolo.ca/burlington-real-estate/2220-queensway-drive/5,"5 - 2220 Queensway Drive, Burlington, Freeman",1025990,Condo Townhouse,3,1,3,1800-1999,3-Storey,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/488-holtby-avenue,"488 Holtby Avenue, Burlington, Brant",2099900,Detached,4,1,5,2500-3000,2-Storey,0-5,,2024-01-24
https://www.zolo.ca/burlington-real-estate/1128-havendale-boulevard,"1128 Havendale Boulevard, Burlington, Tyandaga",1779900,Detached,4,,4,2500-3000,Backsplit 5,31-50,,2024-01-24
https://www.zolo.ca/burlington-real-estate/3056-driftwood-drive,"3056 Driftwood Drive, Burlington, Headon",949900,Detached,4,,2,,Backsplit 4,31-50,,2024-01-24
https://www.zolo.ca/burlington-real-estate/1030-fernridge-common,"1030Fernridge Common, Burlington, Bayview",,Att/Row/Twnhouse,2,,3,,2-Storey,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/5317-upper-middle-road-east/413,"413 - 5317 Upper Middle Road EBurlington, Orchard",554900,Condo Apt,1,,1,700-799,Apartment,6-10,,2024-01-24
https://www.zolo.ca/burlington-real-estate/2083-gordie-tapp-crescent,"2083 Gordie Tapp Crescent, Burlington, Rose",1579000,Detached,3,,3,,2-Storey,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/5669-roseville-court,"5669 Roseville Court, Burlington, Orchard",1789000,Detached,4,1,4,,2-Storey,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/3230-new-street/14,"14 - 3230 New Street, Burlington, Roseland",,Condo Townhouse,2,,2,1800-1999,2-Storey,31-50,,2024-01-24
https://www.zolo.ca/burlington-real-estate/5080-fairview-street/3,"3 - 5080 Fairview Street, Burlington, Appleby",829900,Att/Row/Twnhouse,2,,2,1100-1500,3-Storey,16-30,,2024-01-23
https://www.zolo.ca/burlington-real-estate/956-bonnieview-avenue,"956 Bonnieview Avenue, Burlington, Lasalle",1299000,Detached,2,2,3,,1 1/2 Storey,,,2024-01-23
https://www.zolo.ca/burlington-real-estate/3119-walkers-line,"3119 Walkers Line, Burlington, Alton",1019000,Att/Row/Twnhouse,3,,3,1500-2000,3-Storey,6-15,,2024-01-23
https://www.zolo.ca/burlington-real-estate/4191-longmoor-drive,"4191 Longmoor Drive,, Burlington",899000,,3,,3,,2 Level,,,2024-01-23
https://www.zolo.ca/burlington-real-estate/4191-longmoor-drive/4,"4 - 4191 Longmoor Drive, Burlington, Shoreacres",899000,Condo Townhouse,3,,3,1400-1599,2-Storey,31-50,,2024-01-23
https://www.zolo.ca/burlington-real-estate/2035-appleby-line/205,"205-2035Appleby Line, Burlington, Orchard",,Condo Apt,2,,1,800-899,Apartment,16-30,,2024-01-23
https://www.zolo.ca/burlington-real-estate/1121-cooke-boulevard/40,"40 - 1121 Cooke Boulevard, Burlington, Lasalle",839900,Condo Townhouse,2,,3,1400-1599,3-Storey,0-5,,2024-01-23
https://www.zolo.ca/burlington-real-estate/2060-lakeshore-road/611,"611 - 2060 Lakeshore Road, Burlington, Brant",939900,Condo Apt,1,0,2,700-799,Apartment,0-5,,2024-01-23
https://www.zolo.ca/burlington-real-estate/285-cheltenham-road,"285 Cheltenham Road, Burlington, Appleby",1179000,Detached,3,,2,,Backsplit 3,,,2024-01-23
https://www.zolo.ca/burlington-real-estate/216-plains-road-road-west/f409,"F409 - 216 Plains Road Road WBurlington, Bayview",734900,Condo Apt,2,,2,1400-1599,Apartment,16-30,,2024-01-22
https://www.zolo.ca/burlington-real-estate/2175-turnberry-road,"2175 Turnberry Road, Burlington, Rose",1949900,Detached,4,1,4,2500-3000,2-Storey,16-30,,2024-01-22
https://www.zolo.ca/burlington-real-estate/4124-palermo-common,"4124 Palermo Common, Burlington, Shoreacres",799000,Att/Row/Twnhouse,2,,2,,3-Storey,,,2024-01-22
https://www.zolo.ca/burlington-real-estate/5463-spruce-avenue-north,"5463 Spruce Avenue NBurlington, Appleby",1199000,Detached,3,1,2,,Bungalow-Raised,,,2024-01-22
https://www.zolo.ca/burlington-real-estate/293-north-shore-boulevard-east,"293 North Shore Boulevard EBurlington, Lasalle",1199900,Detached,2,,2,1100-1500,Bungalow-Raised,51-99,,2024-01-22
https://www.zolo.ca/burlington-real-estate/1121-cooke-boulevard/67,"67 - 1121 Cooke Boulevard, Burlington, Lasalle",799900,Condo Townhouse,2,1,3,1600-1799,3-Storey,0-5,,2024-01-22
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive/222,"222-1940Ironstone Drive, Burlington, Uptown",,Comm Element Condo,1,1,2,800-899,2-Storey,6-10,,2024-01-22
https://www.zolo.ca/burlington-real-estate/3123-lula-road,"3123 Lula Road, Burlington, Alton",924900,Att/Row/Twnhouse,3,,3,1100-1500,2-Storey,0-5,,2024-01-22
https://www.zolo.ca/burlington-real-estate/823-partridge-drive,"823 Partridge Drive, Burlington, Lasalle",2695000,Detached,3,1,4,2500-3000,2-Storey,6-15,,2024-01-22
https://www.zolo.ca/burlington-real-estate/4197-walkers-line,"4197 Walkers Line, Burlington Rural, Burlington",4995000,Rural Resid,3,,2,,1 1/2 Storey,,,2024-01-22
https://www.zolo.ca/burlington-real-estate/2252-joyce-street,"2252 Joyce Street, Burlington, Brant",1575000,Detached,5,2,4,2000-2500,Bungalow,,,2024-01-22
https://www.zolo.ca/burlington-real-estate/1291-nottingham-avenue,"1291Nottingham Avenue, Burlington, Mountainside",,Investment,,,,,,51-99,,2024-01-23
https://www.zolo.ca/burlington-real-estate/3043-dundas-street,"3043 Dundas Street, Burlington Rural, Burlington",959900,Other,,,0,,Other,,,2024-01-20
https://www.zolo.ca/burlington-real-estate/428-henderson-road,"428 Henderson Road, Burlington, Shoreacres",1499000,Detached,3,,2,1100-1500,Bungalow,51-99,,2024-01-20
https://www.zolo.ca/burlington-real-estate/2273-turnberry-road/lot-10,"Lot #10 - 2273 Turnberry Road, Burlington, Rose",1579000,Att/Row/Twnhouse,4,1,4,2000-2500,3-Storey,New,,2024-01-19
https://www.zolo.ca/burlington-real-estate/2409-lakeshore-road,"2409 Lakeshore Road, Burlington, Brant",3895000,Detached,5,1,5,3500-5000,2 1/2 Storey,0-5,,2024-01-19
https://www.zolo.ca/burlington-real-estate/2409-lakeshore-road-road,"2409 Lakeshore Road Road,, Burlington",3895000,,6,,,,2.5 Storey,,,2024-01-19
https://www.zolo.ca/burlington-real-estate/638-waterloo-street,"638 Waterloo Street, Burlington, Brant",1999900,Detached,3,2,3,1100-1500,Bungalow,51-99,,2024-01-19
https://www.zolo.ca/burlington-real-estate/5080-pinedale-avenue,"5080 Pinedale Avenue,, Burlington",749900,,2,,2,,,,,2024-01-30
https://www.zolo.ca/burlington-real-estate/664-geneva-park-drive,"664 Geneva Park Drive, Burlington, Roseland",999999,Detached,3,,2,1100-1500,Backsplit 3,51-99,,2024-01-19
https://www.zolo.ca/burlington-real-estate/5080-pinedale-avenue/1002,"1002 - 5080 Pinedale Avenue, Burlington, Appleby",749900,Condo Apt,2,,2,1200-1399,Apartment,31-50,,2024-01-19
https://www.zolo.ca/burlington-real-estate/1280-maple-crossing-boulevard/6,"6 - 1280 Maple Crossing Boulevard, Burlington, Brant",999000,Condo Townhouse,2,1,3,1000-1199,2-Storey,31-50,,2024-01-19
https://www.zolo.ca/burlington-real-estate/2025-maria-street/1306,"1306 - 2025 Maria Street, Burlington, Brant",1489000,Condo Apt,2,1,3,1400-1599,Apartment,0-5,,2024-01-19
https://www.zolo.ca/burlington-real-estate/444-plains-road-west,"444 Plains Road WBurlington, Bayview",999000,Detached,2,2,2,700-1100,Bungalow,6-15,,2024-01-18
https://www.zolo.ca/burlington-real-estate/5240-dundas-street/b305,"B305 - 5240 Dundas Street, Burlington, Alton",529000,Condo Apt,1,1,1,500-599,Apartment,0-5,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1119-cooke-boulevard/b625,"B625 - 1119 Cooke Boulevard, Burlington, Lasalle",479900,Condo Apt,1,,1,0-499,Apartment,0-5,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive/709,"709 - 1940 Ironstone Drive, Burlington, Uptown",719000,Condo Apt,2,,2,900-999,Apartment,6-10,,2024-01-22
https://www.zolo.ca/burlington-real-estate/2096-mount-royal-avenue,"2096 Mount Royal Avenue,, Burlington",949900,,3,,1,,,,,2024-01-18
https://www.zolo.ca/burlington-real-estate/2055-appleby-line/106,"106 - 2055 Appleby Line, Burlington, Uptown",569000,Condo Apt,1,1,1,700-799,Apartment,,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1454-westbury-avenue,"1454 Westbury Avenue, Burlington, Tyandaga",1379900,Detached,4,,4,2000-2500,2-Storey,31-50,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1998-ironstone-drive/408,"408 - 1998 Ironstone Drive, Burlington, Uptown",949000,Condo Apt,2,1,2,1400-1599,Apartment,,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive/209,"209 - 1940 Ironstone Drive, Burlington, Uptown",689000,Condo Apt,2,1,2,900-999,Apartment,6-10,,2024-01-18
https://www.zolo.ca/burlington-real-estate/58-park-avenue-east,"58 Park Avenue EBurlington, Lasalle",6695000,Detached,4,3,6,5000+,2-Storey,0-5,,2024-01-18
https://www.zolo.ca/burlington-real-estate/3105-parkgate-crescent,"3105 Parkgate Crescent, Burlington, Palmer",1229000,Detached,3,1,4,,2-Storey,,,2024-01-18
https://www.zolo.ca/burlington-real-estate/4040-upper-middle-road,"4040 Upper Middle Road,, Burlington",529900,,1,,1,,,,,2024-01-18
https://www.zolo.ca/burlington-real-estate/2060-prospect-street,"2060 Prospect Street, Burlington, Brant",,Investment,,,,,,51-99,,2024-01-18
https://www.zolo.ca/burlington-real-estate/4040-upper-middle-road/403,"403 - 4040 Upper Middle Road, Burlington, Tansley",529900,Condo Apt,1,1,1,600-699,Apartment,0-5,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1830-walkers-line,"1830 Walkers Line,, Burlington",519900,,1,,1,,,,,2024-01-18
https://www.zolo.ca/burlington-real-estate/1830-walkers-line/406,"406 - 1830 Walkers Line, Burlington, Palmer",519900,Condo Apt,1,1,1,700-799,Apartment,6-10,,2024-01-18
https://www.zolo.ca/burlington-real-estate/3171-lotus-common/53,"53 - 3171 Lotus Common, Burlington Alton, Central",860000,,2,,,,3 Storey,,,2024-01-17
https://www.zolo.ca/burlington-real-estate/686-francis-road,"686 Francis Road,, Burlington",1050000,,5,,2,,,,,2024-01-17
https://www.zolo.ca/burlington-real-estate/2285-lakeshore-road,"2285 Lakeshore Road, Burlington, Brant",1875000,Detached,3,,2,2500-3000,2-Storey,100+,,2024-01-17
https://www.zolo.ca/burlington-real-estate/1441-elgin-street/208,"208 - 1441 Elgin Street, Burlington, Brant",1149000,Condo Apt,1,1,2,900-999,Apartment,0-5,,2024-01-17
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive,"1940 Ironstone Drive,, Burlington",789990,,2,,3,,2 Level,,,2024-01-24
https://www.zolo.ca/burlington-real-estate/1940-ironstone-drive/518,"518 - 1940 Ironstone Drive, Burlington, Uptown",499000,Condo Apt,1,1,2,600-699,Apartment,6-10,,2024-01-17
https://www.zolo.ca/burlington-real-estate/3094-woodland-park-drive,"3094 Woodland Park Drive, Burlington, Roseland",2899000,Detached,4,1,4,2500-3000,Bungalow,51-99,,2024-01-17
https://www.zolo.ca/burlington-real-estate/3210-dakota-common/509,"509 - 3210 Dakota Common, Burlington, Alton",549888,Condo Apt,2,,1,600-699,Apartment,0-5,,2024-01-17
https://www.zolo.ca/burlington-real-estate/3210-dakota-common,"3210 Dakota Common,, Burlington",549000,,2,,1,,,,,2024-01-16
https://www.zolo.ca/burlington-real-estate/3210-dakota-common/a503,"A503 - 3210 Dakota Common, Burlington, Alton",549000,Condo Apt,2,,1,600-699,Apartment,0-5,,2024-01-16
https://www.zolo.ca/burlington-real-estate/2081-fairview-street/1208,"1208 - 2081 Fairview Street, Burlington, Brant",649900,Condo Apt,2,,2,700-799,Apartment,,,2024-01-16
https://www.zolo.ca/burlington-real-estate/2134-harris-crescent,"2134Harris Crescent, Burlington, Brant",,Triplex,4,1,3,2000-2500,2-Storey,31-50,,2024-01-16
https://www.zolo.ca/burlington-real-estate/1009-lindley-common,"1009Lindley Common, Burlington, Lasalle",,Att/Row/Twnhouse,2,,3,1500-2000,2-Storey,6-15,,2024-01-16
https://www.zolo.ca/burlington-real-estate/4449-milburough-town-line,"4449 Milburough Town Line, Burlington Rural, Burlington",309000,Detached,1,,1,< 700,Bungalow,6-15,,2024-01-16
https://www.zolo.ca/burlington-real-estate/5321-mccormack-drive,"5321 Mccormack Drive, Burlington, Orchard",1180000,Att/Row/Twnhouse,3,1,4,1500-2000,2-Storey,16-30,,2024-01-16
https://www.zolo.ca/burlington-real-estate/5197-dryden-avenue,"5197 Dryden Avenue, Burlington, Orchard",1050000,Att/Row/Twnhouse,3,,3,1500-2000,2-Storey,16-30,,2024-01-16
https://www.zolo.ca/burlington-real-estate/610-taylor-crescent,"610 Taylor Crescent, Burlington, Shoreacres",1050000,Att/Row/Twnhouse,3,,4,1500-2000,2-Storey,16-30,,2024-01-16
https://www.zolo.ca/burlington-real-estate/1300-1-side-road,"1300 1 Side Road, Burlington Rural, Burlington",2974800,Detached,3,2,4,,Bungalow,,,2024-01-15
https://www.zolo.ca/burlington-real-estate/5280-lakeshore-road/1212,"1212 - 5280 Lakeshore Road, Burlington, Shoreacres",809900,Condo Apt,2,,2,1200-1399,Apartment,31-50,,2024-01-15
https://www.zolo.ca/burlington-real-estate/5510-schueller-crescent,"5510 Schueller Crescent, Burlington, Appleby",590000,Att/Row/Twnhouse,4,,3,1500-2000,3-Storey,51-99,,2024-01-15
https://www.zolo.ca/burlington-real-estate/2389-barclay-road,"2389 Barclay Road, Burlington, Brant",979900,Semi-Detached,3,2,3,700-1100,Bungalow,51-99,,2024-01-15
https://www.zolo.ca/burlington-real-estate/320-plains-road-east/315,"315 - 320 Plains Road EBurlington, Lasalle",579900,Condo Apt,1,1,1,600-699,Apartment,0-5,,2024-01-15
https://www.zolo.ca/burlington-real-estate/5230-dundas-street/a307,"A307 - 5230 Dundas Street, Burlington, Orchard",469900,Condo Apt,1,,1,500-599,Apartment,0-5,,2024-01-15
https://www.zolo.ca/burlington-real-estate/5010-corporate-drive/411,"411 - 5010 Corporate Drive, Burlington, Uptown",645000,Condo Apt,2,,2,1000-1199,Apartment,6-10,,2024-01-15
